node,score
14715,0.002180654196258878
9732,0.0016354906471941582
11509,0.00009002700810243072
13170,0.01695508652595779
3706,0.0009902970891267381
11194,0.0004101230369110733
6973,0.0018205461638491547
8117,0.00023006902070621187
8794,0.0000850255076522957
13360,0.0002850855256576973
6513,0.002585775732719816
1748,0.00010503150945283585
2003,0.000005001500450135041
3281,0.0002350705211563469
1424,0.008542562768830649
9703,0.0001700510153045914
7411,0.0006051815544663399
14828,0.02352705811743523
13444,0.07924377313193959
2891,0.0003601080324097229
13051,0.0010053015904771432
10871,0.008497549264779435
15338,0.00040512153646093827
7532,0.00047514254276282883
9129,0.0016554966489946985
3293,0.00017505251575472642
4865,0.00001500450135040512
15754,0.0002350705211563469
9488,0.0001950585175552666
9304,0.061288386515954786
14592,0.03844653396018806
16241,0.0013203961188356507
3966,0.0014154246273882164
2628,0.000025007502250675202
13740,0.01970591177353206
16089,0.006116835050515155
9482,0.00012003601080324097
14361,0.0018555566670001
5553,0.00001500450135040512
9679,0.0008152445733720116
11749,0.0019905971791537463
685,0.1432929878963689
12497,0.0005051515454636391
15452,0.006466940082024608
16719,0.0001350405121536461
11322,0.0008852655796739022
12282,0.002595778733620086
8824,0.000730219065719716
16069,0.00430629188756627
6710,0.003576072821846554
1305,0.00372111633490047
11889,0.00009002700810243072
17108,0.016785035510653197
12680,0.0009352805841752526
15740,0.0003351005301590477
13606,0.033920176052815845
11089,0.000745223567070121
9854,0.05843753125937781
12485,0.0005851755526657997
6588,0.008882664799439832
2608,0.000050015004501350405
1540,0.002945883765129539
6492,0.0008502550765229569
5258,0.002125637691307392
591,0.014499349804941483
9212,0.003941182354706412
13781,0.03964189256777033
4588,0.00019005701710513153
6535,0.0006401920576172852
7266,0.00006001800540162048
10996,0.03146944083224967
2519,0.0024207262178653596
13426,0.0016955086525957787
15761,0.004801440432129639
5649,0.000025007502250675202
5492,0.00030009002700810244
14619,0.040542162648794636
11215,0.00015004501350405122
1286,0.00015504651395418625
8211,0.0015704711413424028
16989,0.0007052115634690407
11423,0.003561068320496149
10679,0.00040512153646093827
17271,0.000985295588676603
13735,0.0034210263078923676
14831,0.00123036911073322
8143,0.007062118635590677
10275,0.00010503150945283585
11635,0.0008402520756226868
3984,0.0026657997399219765
9171,0.0012753826147844354
7111,0.0009752925877763329
749,0.00003000900270081024
4712,0.000040012003601080326
11518,0.0038561568470541164
9072,0.0037311193358007403
15986,0.005301590477143143
14593,0.0006101830549164749
16542,0.00012003601080324097
4472,0.009542862858857658
15768,0.0021606481944583377
15738,0.000005001500450135041
2229,0.00011503451035310594
16153,0.00023006902070621187
16124,0.0014004201260378114
1462,0.02124637391217365
5765,0.00022506752025607682
7750,0.0013303991197359207
17183,0.0001350405121536461
